t_s,phase,x_m,h_m,V_mps,gamma_rad,m_kg,Mach,alpha_deg,phi,q_Pa,CL,CD,L_N,D_N,T_N,mdot_fuel_kgs,M4,Tt4_K,unstart_flag
15.0,cruise,17821.607680300905,19044.032382936122,1196.4474387781368,0.004803718107809793,776.4798379092364,4.054762604137766,26.309210623542636,0.9,73254.13417252507,0.7074671650625428,0.5460442670142504,5182.489463214745,4000.0,5528.232116818184,0.4432822253722405,0.3088058097086115,2218.3490067501994,0.0
16.0,cruise,19018.63407951079,19049.93832184725,1197.636103513666,0.005066137354742647,776.0360020059857,4.058790991146061,26.220080203806848,0.9,73331.43147289375,0.7048591564965628,0.545468691890811,5168.833093266939,4000.0,5538.140062726577,0.4443876830240366,0.3087172109952112,2220.427379318197,0.0
17.0,cruise,20216.85483652129,19056.15649497926,1198.839290692572,0.0053149953776249715,775.5910631212491,4.062868594742077,26.129381443668507,0.9,73406.82965934905,0.7022078639933634,0.5449084259001998,5154.685305761618,4000.0,5547.9451676035105,0.44548832667201343,0.3086274609622716,2222.5303783949257,0.0
18.0,cruise,21416.284547780528,19062.670890853813,1200.0571336144742,0.005549568505113803,775.145025589388,4.066995866678474,26.037357384538378,0.9,73480.51950347587,0.6995198587345476,0.5443619651887174,5140.108262281261,4000.0,5557.659748838357,0.4465851314084182,0.3085365545720351,2224.6582829607205,0.0
19.0,cruise,22616.937963386783,19069.464647777,1201.2897729224899,0.005769229576082785,774.6978927321794,4.071173283595039,25.944248510726812,0.9,73552.70334524187,0.6968016350757956,0.5438277341384435,5125.164395520947,4000.0,5567.297006700287,0.44767914630854677,0.308444486493888,2226.811387655893,0.0
20.0,cruise,23818.829993961204,19076.520165710648,1202.5373568894586,0.005973448375011368,774.2496667877226,4.075401347988701,25.850291580838658,0.9,73623.59383208943,0.6940595790204513,0.5433040947610693,5109.91605410727,4000.0,5576.870947810392,0.44877148860493077,0.30835125105070543,2228.9900029692553,0.0
21.0,cruise,25021.975717563197,19083.819218832174,1203.800041693782,0.006161791520433977,773.8003488452606,4.0796805891483565,25.755718514957533,0.9,73693.4126438008,0.6912999382534313,0.5427893561306644,5094.425161034413,4000.0,5586.396306719503,0.44986333768701015,0.3082568421657881,2231.194455404235,0.0
22.0,cruise,26226.39038666197,19091.343068155937,1205.0779916821891,0.006333921826547378,773.3499387860774,4.084011564045376,25.660755341586718,0.9,73762.38921147825,0.6885287938411766,0.5422817838142308,5078.752887462254,4000.0,5595.888466020224,0.450955928958848,0.3081612533107697,2233.4250876196647,0.0
23.0,cruise,27432.08943517787,19099.072573610483,1206.3713796167315,0.006489597160732414,772.8984352305947,4.088394858170675,25.565621207795072,0.9,73830.75943861448,0.6857520336890505,0.5417796092597074,5062.9593433836935,4000.0,5605.363375414865,0.45205054758708324,0.30806447745486937,2235.6822585422074,0.0
24.0,cruise,28639.08848560645,19106.988304990507,1207.6803869033658,0.006628668822064614,772.4458354917643,4.0928310863093795,25.470527455506414,0.9,73898.764431808,0.6829753278335381,0.54128103910196,5047.103286430747,4000.0,5614.837470152203,0.45314852217082097,0.3079665070158507,2237.966343447481,0.0
25.0,cruise,29847.403356236995,19115.070651229424,1209.0052037995824,0.006751079467865403,771.9921355348162,4.09732089324448,25.375676766373537,0.9,73966.64924821831,0.6802041056329122,0.5407842643482125,5031.241849854766,4000.0,5624.327589235661,0.454251218364537,0.30786733381303527,2240.277734007006,0.0
26.0,cruise,31057.050068475324,19123.299927467826,1210.3460295986956,0.006856860616985613,771.5373299433951,4.10186495438139,25.28126237719625,0.9,74034.66166635857,0.6774435349067847,0.540287469405375,5015.430290488578,4000.0,5633.850893793571,0.4553600324843477,0.3077669490226961,2242.616838298343,0.0
27.0,cruise,32268.044854278494,19131.656479424488,1211.7030727886122,0.006946129759823453,771.0814118920888,4.106463976286015,25.187467367378915,0.9,74103.05098630334,0.6746985030622199,0.5397888409128162,4999.721757280222,4000.0,5643.424785988897,0.45647638512715827,0.3076653431361354,2244.9840807760493,0.0
28.0,cruise,33480.40416370617,19140.120784609302,1213.076551183136,0.007019087106072254,770.6243731253182,4.1111186971297435,25.094464019481713,0.9,74172.06686485322,0.6719736002319782,0.5392865763452817,4984.167080782243,4000.0,5653.066828831359,0.4576017148312738,0.30756250592071943,2247.3799022014214,0.0
29.0,cruise,34694.14467259043,19148.67354995172,1214.466692024139,0.007076012001885408,770.1662039425357,4.115829887035705,25.0024132534989,0.9,74241.95819065243,0.6692731044389247,0.5387788923519568,4968.814583788281,4000.0,5662.794667239295,0.4587374718060513,0.3074584263841181,2249.8047595294,0.0
30.0,cruise,35909.28329032268,19157.295805453086,1215.8737320532346,0.007117259048554747,769.7068931896487,4.120598348321666,24.91146413510217,0.9,74312.9720037111,0.6666009687898232,0.5382640327990441,4953.709913132483,4000.0,5672.625950682156,0.45988511175707275,0.30735309274195993,2252.259125751434,0.0
31.0,cruise,37125.8371677526,19165.96899350684,1217.297917551908,0.007143253954945912,769.2464282565601,4.125424915636043,24.821753457714514,0.9,74385.3524632448,0.663960810691547,0.5377402764847388,4938.8958925072475,4000.0,5682.578257717342,0.46104608983217993,0.3072464923890822,2254.7434896936147,0.0
32.0,cruise,38343.82370519104,19174.67505356623,1218.739504349406,0.00715448915584191,768.7847950806934,4.130310455984629,24.733405397934,0.9,74459.33986721735,0.661355903073303,0.5372059444971125,4924.412396012553,4000.0,5692.669022717022,0.46222185471247795,0.30713861187451813,2257.2583557698513,0.0
33.0,cruise,39563.260560505114,19183.39650187492,1220.1987577980165,0.007151519228038504,768.3219781563439,4.135255868646825,24.64653124350429,0.9,74535.16972646312,0.6587891675896733,0.5366594071871861,4910.296242025166,4000.0,5702.9154650623095,0.4634138428711655,0.3070294368803307,2259.8042436903993,0.0
34.0,cruise,40784.16565729058,19192.116506011524,1221.6759527157376,0.007134956135536214,767.85796054968,4.140262084981338,24.561229192730373,0.9,74613.07189577885,0.6562631697711663,0.5360990907313515,4896.581106868775,4000.0,5713.334521063135,0.46462347302172724,0.3069189522043618,2262.3816881265548,0.0
35.0,cruise,42006.55719310351,19200.818954033915,1223.1713732966577,0.00710546433450793,767.3927239191927,4.145330068122466,24.477584223964776,0.9,74693.26976391139,0.6537801160815646,0.5355234832593484,4883.297457676161,4000.0,5723.942778843026,0.4658521407756785,0.3068071417469358,2264.99123833284,0.0
36.0,cruise,43230.45364773056,19209.488518043792,1224.6853129897154,0.007063755767913233,766.9262485413752,4.150460812569208,24.395668033536836,0.9,74775.97950393595,0.6513418528345054,0.5349311405261437,4870.472503760864,4000.0,5734.756416408578,0.4671012135286702,0.30669398850151774,2267.6334577285047,0.0
37.0,cruise,44455.87379147451,19218.11071202543,1226.218074346817,0.0070105847787026694,766.4585133413952,4.155655343670541,24.31553904026905,0.9,74861.40938511472,0.6489498669155693,0.5343206911083551,4858.130165758215,4000.0,5745.791143103864,0.46837202559236496,0.30657947454929546,2270.308923440615,0.0
38.0,cruise,45682.83669342976,19226.671943845347,1227.7699688415921,0.006946742969530945,765.9894959285066,4.160914717011177,24.237242454513925,0.9,74949.75914695334,0.6466052882504773,0.5336908411082729,4846.291061751961,4000.0,5757.062144630294,0.46966587358805134,0.306463581057623,2273.018225811449,0.0
39.0,cruise,46911.36172972077,19235.15956133112,1229.341316660337,0.006873054035796558,765.5191726359296,4.166240017703071,24.160810409455816,0.9,75041.21943583376,0.6443088939549302,0.5330403783510367,4834.972509573126,4000.0,5768.584031793058,0.4709840121165502,0.3063462882822338,2275.7619678733076,0.0
40.0,cruise,48141.46859167506,19243.561892378166,1230.932446466949,0.006790368597667532,765.0475185649191,4.171632359588785,24.086262152249308,0.9,75135.97130429262,0.6420611140970022,0.5323681760631574,4824.18854443945,4000.0,5780.370793115608,0.47232764971749885,0.30622757557310515,2278.5407647941997,0.0
41.0,cruise,49373.177293901754,19251.868279062543,1232.543695143866,0.0066995590555543535,764.5745076327228,4.177092884363532,24.01360429241074,0.9,75234.18577273763,0.6398620389988751,0.531673196023272,4813.949951096406,4000.0,5792.43575144444,0.4736979451296638,0.30610742138382935,2281.3552432981514,0.0
42.0,cruise,50606.508182246005,19260.069105765862,1234.1754075112185,0.006601514492268558,764.1001126241257,4.182622760623375,23.942831104738506,0.9,75336.0234531475,0.6377114280009666,0.530954491178799,4804.2643096221,4000.0,5804.791524647169,0.4750960038624725,0.30598580328432884,2284.2060410641516,0.0
43.0,cruise,51841.4819415901,19268.155821345183,1235.8279360265487,0.006497135643870746,763.624305246263,4.188223182847586,23.87392488391256,0.9,75441.63423408203,0.6356087196082107,0.5302112077249955,4795.136054067584,4000.0,5817.449990488197,0.47652287508752134,0.30586269797672855,2287.0938061079237,0.0
44.0,cruise,53078.119603472274,19276.12095540619,1237.5016404675785,0.006387329959977468,763.147056186379,4.193895370323533,23.806856347809756,0.9,75551.15702613762,0.633553042935268,0.5294425866457827,4786.566543118975,4000.0,5830.422255747513,0.4779795488573711,0.305738081314188,2290.019196150861,0.0
45.0,cruise,54316.442553495406,19283.958128762155,1239.1968876005876,0.006273006773070475,762.668335172201,4.199640566022825,23.741585086470614,0.9,75664.7195668153,0.6315432303648225,0.5286479647185929,4778.554141987493,4000.0,5843.7186296300615,0.47946695365752623,0.3056119283224771,2292.982877980538,0.0
46.0,cruise,55556.47253849907,19291.662058183996,1240.9140508370247,0.00615507259514198,762.1881110345923,4.205460035437558,23.6780600535635,0.9,75782.43828362305,0.6295778313308189,0.5278267749883708,4771.094314756503,4000.0,5857.348601495164,0.48098595429608126,0.30548421322407304,2295.9855268072506,0.0
47.0,cruise,56798.23167347028,19299.2285555684,1242.6535098809884,0.006034426558821011,761.7063517721471,4.211355065385632,23.616220097111814,0.9,75904.41821410747,0.6276551271364459,0.5269785467187161,4764.179726439358,4000.0,5871.320822917949,0.4825373501341245,0.305354909464546,2299.0278256209745,0.0
48.0,cruise,58041.74244817028,19306.65452167125,1244.4156503702134,0.005911956018961577,761.2230246173814,4.217326962794049,23.555994526180562,0.9,76030.75298140154,0.6257731467149391,0.5261029048309531,4757.800354027789,4000.0,5885.643094077766,0.4841218736586281,0.3052239897409958,2302.110464553113,0.0
49.0,cruise,59287.02773345699,19313.937934572787,1246.2008635131533,0.005788532329535659,760.7380961041822,4.223377053468989,23.497303710157286,0.9,76161.52482377792,0.623929683239765,0.5251995688446596,4751.943605835726,4000.0,5900.322354451743,0.48574018939819097,0.30509142603229966,2305.2341402472257,0.0
50.0,cruise,60534.110787285834,19321.077833058735,1248.0095457246932,0.005665006809562431,760.2515321361682,4.229506680861239,23.440059707211056,0.9,76296.80467661533,0.622122311489516,0.5242683513358174,4746.594448468005,4000.0,5915.364677775473,0.4873928931806852,0.3049571896309316,2308.3995552427896,0.0
51.0,cruise,61783.01526037391,19328.074295118466,1249.842098262934,0.005542206910719297,759.7632980556233,4.235717204835251,23.384166918470438,0.9,76436.65230511005,0.6203484058718562,0.5233091559312817,4741.735540765637,4000.0,5930.775271217064,0.4890805117305552,0.3048212511761125,2311.6074173758384,0.0
52.0,cruise,63033.76520151605,19334.928411776782,1251.6989268693824,0.0054209325982177295,759.2733587126647,4.242010000449748,23.329522764426653,0.9,76581.11648599565,0.618605159010097,0.5223219748606666,4737.34737409901,4000.0,5946.558478695371,0.4908035026022444,0.304683580688057,2314.858439200073,0.0
53.0,cruise,64286.38506254413,19341.642256490395,1253.580441414753,0.005301952955484453,758.7816785343115,4.24838645675735,23.276018380043705,0.9,76730.2352364724,0.616889600795504,0.5213068860889752,4733.408418397258,4000.0,5962.717788258385,0.49256225444498086,0.30454414760308657,2318.153337431778,0.0
54.0,cruise,65540.89970292433,19348.21885035354,1255.4870555524512,0.0051860030221628425,758.2882215931245,4.254847975630217,23.223539325040562,0.9,76884.03608848518,0.6151986178081845,0.5202640500553891,4729.895273315066,4000.0,5979.255843423418,0.4943570875929397,0.30440292080938375,2321.4928324215684,0.0
55.0,cruise,66797.3343939903,19354.662123369442,1257.4191863816427,0.00507378087393595,757.7929516750974,4.261395970618203,23.17196630580412,0.9,77042.53640642932,0.6135289730094353,0.5191937060455077,4726.782823947861,4000.0,5996.174458366771,0.49618825497362373,0.30425986868317323,2324.8776476557164,0.0
