t_s,phase,x_m,h_m,V_mps,gamma_rad,m_kg,Mach,alpha_deg,phi,q_Pa,CL,CD,L_N,D_N,T_N,mdot_fuel_kgs,M4,Tt4_K,unstart_flag
293.0,cruise,417952.9821983035,19244.01366858363,1427.3992116960826,-0.003944122168724709,782.1148558455234,4.837458593811455,27.538244899861645,0.0,101027.45896568983,0.6974083325965172,0.07785303010357217,7045.739170372482,786.5293804143253,0.0,0.0,0.0,0.0,0.0
294.0,cruise,419379.8863299097,19238.175347075183,1426.433415888533,-0.004239334232129445,782.1148558455234,4.834185510016246,27.615415038553813,0.0,100983.72564276308,0.6995434478844603,0.0782207677273207,7064.250361635688,789.9024547742051,0.0,0.0,0.0,0.0,0.0
295.0,cruise,420805.822186119,19231.93158935687,1425.4660744053529,-0.004518261142236284,782.1148558455234,4.8309071879234375,27.694073637157874,0.0,100946.15381787688,0.7017175785072718,0.07859618563456278,7083.569061670316,793.398264456498,0.0,0.0,0.0,0.0,0.0
296.0,cruise,422232.1440301211,19226.02239271594,1428.5595880357346,-0.0032702612761892967,781.774028697332,4.841391111393299,27.551048285880917,0.0,101479.29378206696,0.6975158894441692,0.07785923658907096,7078.341986256459,790.1100343469789,0.0,0.0,0.0,0.0,0.0
297.0,cruise,423660.20640222065,19221.164612079177,1427.582130433653,-0.003533501836316891,781.774028697332,4.838078505754644,27.62185929087528,0.0,101418.13559288793,0.699491627732309,0.07820038895484749,7094.113674744521,793.0937650439299,0.0,0.0,0.0,0.0,0.0
298.0,cruise,425087.2893744516,19215.94430971261,1426.6033272351985,-0.0037829240638736577,781.774028697332,4.834761339887369,27.694047297401724,0.0,101362.52272224618,0.7015034369720802,0.07854856463037484,7110.615806981627,796.1880667146194,0.0,0.0,0.0,0.0,0.0
299.0,cruise,426513.39144949487,19210.382174280447,1425.6229006333883,-0.004017865649411097,781.774028697332,4.83143867230309,27.767479852210716,0.0,101312.0755358787,0.7035480428466396,0.07890326581429118,7127.791245999838,799.3853626204983,0.0,0.0,0.0,0.0,0.0
300.0,cruise,427939.87053783296,19205.22058620435,1428.7153999597238,-0.002718743857474371,781.4320934813516,4.841919158294645,27.61869229874489,0.0,101834.94812475196,0.6991992797193959,0.0781397984563307,7120.292237908862,795.7362322279012,0.0,0.0,0.0,0.0,0.0
301.0,cruise,429368.08471490967,19201.17859562443,1427.7247998990247,-0.0029420623924654656,781.4320934813516,4.838562012839195,27.683706684458937,0.0,101758.625033175,0.7010310708800518,0.07845766144219027,7133.595787828833,798.3743751675632,0.0,0.0,0.0,0.0,0.0
302.0,cruise,430795.3067575609,19196.82893013533,1426.7329208861095,-0.0031537767661926554,781.4320934813516,4.835200533012296,27.749914247104087,0.0,101687.01271221068,0.7028941983313567,0.07878162888670878,7147.521128105981,801.1068498091421,0.0,0.0,0.0,0.0,0.0
303.0,cruise,432221.53525848273,19192.18898013537,1425.7395276865702,-0.003353323083104535,781.4320934813516,4.8318339216041,27.817202479424978,0.0,101619.78855603565,0.7047858816914437,0.07911127491897799,7162.019227476368,803.927102966495,0.0,0.0,0.0,0.0,0.0
304.0,cruise,433646.76858981757,19187.276875180156,1426.1087574699002,-0.0030349154782879023,781.3177893183123,4.833085242029266,27.812155626052895,0.0,101751.21911943512,0.7045884091012564,0.07907412342269293,7169.272960347614,804.5888459059686,0.0,0.0,0.0,0.0,0.0
305.0,cruise,435072.37060781155,19182.82272550698,1426.4751746320894,-0.0027089166953073486,781.2033844211269,4.834327030476134,27.804454942437577,0.0,101875.04660565291,0.7043242667935518,0.07902573964388451,7175.30675050854,805.0750909266928,0.0,0.0,0.0,0.0,0.0
306.0,cruise,436498.338457913,19178.836817165637,1425.471994163788,-0.0028821702065589517,781.2033844211269,4.830927249995828,27.86734671748212,0.0,101795.77450385175,0.706106885826742,0.07933765035544527,7187.869732523602,807.623756524834,0.0,0.0,0.0,0.0,0.0
307.0,cruise,437924.66644621117,19175.3433077723,1428.5597779026261,-0.0015122249626845724,780.8599244217112,4.841391754852549,27.707198846899306,0.0,102293.60236596521,0.7014691515465991,0.07852290120402303,7175.58064602988,803.2390432386303,0.0,0.0,0.0,0.0,0.0
308.0,cruise,439352.71780746966,19173.062912558125,1427.546955117451,-0.0016824262184698582,780.8599244217112,4.837959296542353,27.760986749426536,0.0,102185.34630999343,0.7030214883787744,0.0787948276850498,7183.849425335209,805.1676754433073,0.0,0.0,0.0,0.0,0.0
309.0,cruise,440779.7555249979,19170.546284076627,1426.5332694772487,-0.001845536868686915,780.8599244217112,4.834523914014858,27.815796397628212,0.0,102080.7814154645,0.7046006081735836,0.07907187030258549,7192.618066817095,807.1718308470189,0.0,0.0,0.0,0.0,0.0
310.0,cruise,442205.7786336364,19167.8041972823,1425.5185538146202,-0.0020011044601763563,780.8599244217112,4.831085040739438,27.871552649931424,0.0,101979.69896946405,0.7062046606090692,0.07935374759769816,7201.85386997454,809.247129211209,0.0,0.0,0.0,0.0,0.0
311.0,cruise,443632.15286517655,19165.579522297576,1428.6031974840691,-0.0006132420987687637,780.5159348287252,4.841538903895136,27.704129777036655,0.0,102457.45804803165,0.7013832979681177,0.07850800696855059,7186.1949827158505,804.373083041485,0.0,0.0,0.0,0.0,0.0
312.0,cruise,445060.24380752904,19164.59137868842,1427.5797573242469,-0.0007717932477228389,780.5159348287252,4.838070463282436,27.750737092463705,0.0,102326.65553312922,0.7027557553134999,0.07874966680530242,7191.064609788856,805.8190028534882,0.0,0.0,0.0,0.0,0.0
313.0,cruise,446487.3109724084,19163.380539690053,1426.5559739081734,-0.0009263013885426502,780.5159348287252,4.8346008593736585,27.79842937937255,0.0,102199.45486500979,0.7041564071445343,0.07899654690860292,7196.44009498753,807.3404030277393,0.0,0.0,0.0,0.0,0.0
314.0,cruise,447913.35391935153,19161.95341783966,1425.5317094378618,-0.0010763102971697658,780.5159348287252,4.83112962517117,27.84715312539509,0.0,102075.71980557487,0.7055839465072798,0.07924845579274103,7202.298922298884,808.9343168524322,0.0,0.0,0.0,0.0,0.0
315.0,cruise,449339.74023274536,19161.050125092723,1428.6131852308145,0.0003146758810967465,780.1716893622483,4.841572752387506,27.67272999839295,0.0,102532.10175664476,0.700586478854962,0.07837385146536477,7183.260413928641,803.5835713506943,0.0,0.0,0.0,0.0,0.0
316.0,cruise,450767.8372582618,19161.386944907666,1427.5813694619487,0.00015562441665428352,780.1716893622483,4.8380759268201174,27.7124706992803,0.0,102378.60949968024,0.7017863997490188,0.07858627032426241,7184.791577209129,804.5553081563971,0.0,0.0,0.0,0.0,0.0
317.0,cruise,452194.9026485255,19161.497267394017,1426.549836299663,-2.377539764826254e-06,780.1716893622483,4.834580059006956,27.753448635197802,0.0,102228.93213302348,0.7030181635511209,0.078804404416914,7186.879612995034,805.6090110920037,0.0,0.0,0.0,0.0,0.0
318.0,cruise,453620.9365920172,19161.383273365707,1425.518468233632,-0.0001588296322375816,780.1716893622483,4.831084750705309,27.79562950145099,0.0,102083.00158395943,0.7042809489093557,0.07902814434748356,7189.511322306621,806.743018460154,0.0,0.0,0.0,0.0,0.0
319.0,cruise,455047.30788843555,19161.781246792878,1428.5970797754258,0.0012208433122052056,779.827462835485,4.84151817096912,27.614860486498,0.0,102517.96919338679,0.6991244193591155,0.07812843993639909,7167.281568620224,800.9568998527133,0.0,0.0,0.0,0.0,0.0
320.0,cruise,456475.3850210684,19163.403609793077,1427.5595081037727,0.0010496209862663713,779.827462835485,4.838001838636438,27.64841819262111,0.0,102342.92086505421,0.7001684406391587,0.07831429591613923,7165.728331254183,801.4913789547876,0.0,0.0,0.0,0.0,0.0
321.0,cruise,457902.42532882123,19164.77919949753,1426.5229093267262,0.0008766816763803452,779.827462835485,4.834488803445392,27.683442472620275,0.0,102172.17891574102,0.701249901192295,0.07850670446032824,7164.823036926488,802.1201054205861,0.0,0.0,0.0,0.0,0.0
322.0,cruise,459328.4296905722,19165.90633893308,1425.4871764315412,0.0007026059442047954,779.827462835485,4.830978702729594,27.719914569450925,0.0,102005.73458531011,0.70236837607778,0.07870562417750776,7164.560215130532,802.8425010222024,0.0,0.0,0.0,0.0,0.0
323.0,cruise,460754.7674848534,19167.516678676635,1428.5635037117495,0.0020577093273672583,779.4835163660705,4.841404381626625,27.533781779661076,0.0,102420.47139706099,0.6970780187865327,0.07778591856816305,7139.505928464602,796.687044780466,0.0,0.0,0.0,0.0,0.0
324.0,cruise,462182.8077160473,19170.318017356785,1427.5230024605357,0.0018637872064479171,779.4835163660705,4.837878120943341,27.562155365044102,0.0,102226.15828327574,0.6979907409633677,0.0779492945736409,7135.291196598214,796.8456925154702,0.0,0.0,0.0,0.0,0.0
325.0,cruise,463609.8088118193,19172.837626850633,1426.4841856758524,0.0016657598158447055,779.4835163660705,4.8343575689202725,27.592285234536575,0.0,102036.87964251445,0.6989480372740022,0.07812033035034079,7131.8476755699085,797.1154745591193,0.0,0.0,0.0,0.0,0.0
326.0,cruise,465035.7723570197,19175.070554626094,1425.4469471495045,0.0014643171202925137,779.4835163660705,4.8308423656176505,27.624163626728546,0.0,101852.673596654,0.6999497670099905,0.07829903406362784,7129.175515332257,797.496595941598,0.0,0.0,0.0,0.0,0.0
327.0,cruise,466462.06770318584,19177.74330673123,1428.5217837359153,0.002783490022790828,779.1400839431028,4.84126299255062,27.433905293105703,0.0,102249.45452854267,0.6945571843853973,0.07736537290811263,7101.809324228731,791.056717925181,0.0,0.0,0.0,0.0,0.0
328.0,cruise,467890.0637917108,19181.55858593066,1427.4812136566927,0.0025580396073639953,779.1400839431028,4.837736498609084,27.458335957159033,0.0,102039.13448231411,0.6953693703985293,0.07751141785878639,7095.488870097763,790.9197990807548,0.0,0.0,0.0,0.0,0.0
329.0,cruise,469317.0213352181,19185.045062288027,1426.443019756633,0.0023265931491158955,779.1400839431028,4.834218057543169,27.484853100063052,0.0,101834.75830714533,0.6962343121717146,0.07766641192079696,7090.085290514813,790.9140286537549,0.0,0.0,0.0,0.0,0.0
330.0,cruise,470742.94259545096,19188.19524963171,1425.407087720325,0.0020899705765019404,779.1400839431028,4.830707281937732,27.513454928195276,0.0,101636.39626621598,0.6971520283410376,0.07783039222858955,7085.601981026593,791.0400586099944,0.0,0.0,0.0,0.0,0.0
331.0,cruise,472169.1963510502,19191.730301007792,1428.4813782984675,0.003364305661524186,778.7973610706765,4.84112605844766,27.320480625299208,0.0,102018.3950700957,0.6916930405165714,0.07688933330054414,7056.541387465531,784.4126381331179,0.0,0.0,0.0,0.0,0.0
332.0,cruise,473597.1509570593,19196.347646787257,1427.4434739821868,0.0031006194793079802,778.7973610706765,4.837608598781713,27.342367191546415,0.0,101796.04977726116,0.6924395104303808,0.07702387127626271,7048.760687151339,784.0725834475795,0.0,0.0,0.0,0.0,0.0
333.0,cruise,475024.0703516884,19200.58012153422,1426.4085812063017,0.002829624961897342,778.7973610706765,4.83410134523179,27.366689606572834,0.0,101580.67574610536,0.6932474341467,0.0771687365584226,7042.054281987546,783.8852406077754,0.0,0.0,0.0,0.0,0.0
334.0,cruise,476449.95740492205,19204.4185504887,1425.3765699171047,0.002552283131526074,778.7973610706765,4.830603857045633,27.393446967712773,0.0,101372.35969722702,0.6941168627099304,0.07732397472065627,7036.426427854181,783.8513778601657,0.0,0.0,0.0,0.0,0.0
335.0,cruise,477876.17986378464,19208.57881715189,1428.4513534660157,0.003775699377191264,778.4554960349278,4.841024304234416,27.199247075995387,0.0,101743.41369890906,0.6886292153562974,0.07638215063636433,7006.348714315091,777.1380751408007,0.0,0.0,0.0,0.0,0.0
336.0,cruise,479304.10506062553,19213.753186765025,1427.4185839062177,0.003469453674923111,778.4554960349278,4.837524246267777,27.220056833143904,0.0,101513.47740718113,0.6893466193297957,0.07651127865096685,6997.79724670519,776.6925956729464,0.0,0.0,0.0,0.0,0.0
337.0,cruise,480731.0008099047,19218.48107662258,1426.3893748612509,0.0031552060924705657,778.4554960349278,4.834036254892548,27.243649977426657,0.0,101291.59204345566,0.690134165796967,0.0766521112513554,6990.478837715697,776.421438214187,0.0,0.0,0.0,0.0,0.0
338.0,cruise,482156.8704895816,19222.752512992716,1425.363574483877,0.0028340605871688277,778.4554960349278,4.830559815498158,27.27002175492399,0.0,101077.84543304508,0.690991818908147,0.07680468380926425,6984.396426709635,776.3251958606712,0.0,0.0,0.0,0.0,0.0
339.0,cruise,483583.0804669593,19227.278459055833,1428.439935289058,0.0040034807862681255,778.1145841416486,4.840985608011385,27.0760783385234,0.0,101442.19933669386,0.6855129307319577,0.075868400560052,6953.993936719247,769.6257412968931,0.0,0.0,0.0,0.0,0.0
340.0,cruise,485010.9967248603,19232.746379445827,1427.414391695381,0.003652836670601494,778.1145841416486,4.837510038857423,27.097260347383685,0.0,101209.28196550022,0.6862375742464255,0.07599811088034193,6945.361214722738,769.1714232933878,0.0,0.0,0.0,0.0,0.0
341.0,cruise,486437.89129534276,19237.70422500047,1426.3928485645993,0.0032941168484543876,778.1145841416486,4.834048027279683,27.121552233103674,0.0,100985.484366676,0.6870405560202333,0.07614082299215191,6938.112332925366,768.9117889939803,0.0,0.0,0.0,0.0,0.0
342.0,cruise,487863.76794203534,19242.14210189252,1425.3751278865407,0.0029285616749153494,778.1145841416486,4.8305989700013585,27.14894128351209,0.0,100770.88148626813,0.6879216493214015,0.0762965465626052,6932.247099560506,768.8470251471828,0.0,0.0,0.0,0.0,0.0
343.0,cruise,489289.9914327839,19246.76663058239,1428.4541539220952,0.004043902400189283,777.7746650665061,4.841033794985298,26.95664654431777,0.0,101132.9304731112,0.68248655521009,0.07537144638014834,6902.186533689522,762.2535246421371,0.0,0.0,0.0,0.0,0.0
344.0,cruise,490717.9262004076,19252.261059870063,1427.4374675647987,0.003649455746104807,777.7746650665061,4.837588243021969,26.97955319055108,0.0,100901.55501763528,0.6832524230360962,0.07550730010109769,6894.123195390929,761.8803995384006,0.0,0.0,0.0,0.0,0.0
345.0,cruise,492144.84852206876,19257.183275599367,1426.4250975452876,0.003247445318077263,777.7746650665061,4.834157319135453,27.005858840607466,0.0,100680.30081649378,0.6841039190735384,0.07565730869360657,6887.578836206617,761.720059823864,0.0,0.0,0.0,0.0,0.0
346.0,cruise,493570.76241264737,19261.524283872517,1425.4168369757936,0.0028392343823423266,777.7746650665061,4.83074032218272,27.035539549099997,0.0,100469.21804489657,0.685040542154894,0.07582144436095636,6882.54875993542,761.7721225979918,0.0,0.0,0.0,0.0,0.0
347.0,cruise,494997.03095964564,19265.987123810675,1428.4995835118834,0.003903229737172148,777.4357232681378,4.841187755949921,26.846126462594064,0.0,100833.26676651674,0.6796801487400052,0.0749122492830985,6853.436975380672,755.3646816042475,0.0,0.0,0.0,0.0,0.0
348.0,cruise,496425.0169813877,19271.251589680694,1427.492873685979,0.0034678304536432405,777.4357232681378,4.8377760144701085,26.871947432261855,0.0,100607.63614980225,0.680517234629369,0.0750591167519021,6846.523033526117,755.1520307900894,0.0,0.0,0.0,0.0,0.0
349.0,cruise,497852.0007236107,19275.88631162736,1426.4906642063597,0.003025902451960134,777.4357232681378,4.83437952467226,26.901406440973446,0.0,100393.01354809539,0.6814460084678137,0.0752211009207891,6841.241836040475,755.1673003843432,0.0,0.0,0.0,0.0,0.0
350.0,cruise,499277.9863151491,19279.883918258944,1425.4927181287674,0.002578913154246916,777.4357232681378,4.83099748355184,26.934465958751165,0.0,100189.41496675479,0.6824656340212116,0.07539812854374141,6837.583260750058,755.4094388385628,0.0,0.0,0.0,0.0,0.0
351.0,cruise,500704.3352232852,19283.9447640997,1428.5801739357303,0.003596802284108884,777.0976912491334,4.841460877046824,26.748953927122457,0.0,100559.46437516864,0.6772053595691033,0.07450846925235374,6809.940823026252,749.2531759430415,0.0,0.0,0.0,0.0,0.0
352.0,cruise,502132.40872475045,19288.74607939326,1427.584024299386,0.0031252694573384804,777.0976912491334,4.83808492406915,26.77866503984593,0.0,100343.26752114498,0.6781383651626552,0.07467034230445,6804.661939186823,749.2666133750896,0.0,0.0,0.0,0.0,0.0
353.0,cruise,503559.4904766956,19292.867450197762,1426.592425959923,0.002648681851318992,777.0976912491334,4.834724395445105,26.812194259647466,0.0,100138.81388717951,0.6791676597225997,0.07484807201523344,6801.104387515268,749.519715334767,0.0,0.0,0.0,0.0,0.0
354.0,cruise,504985.5845895714,19296.303724457044,1425.6051121153084,0.0021685887168437024,777.0976912491334,4.8313783869821005,26.849489044790086,0.0,99946.07852244553,0.6802920344226301,0.0750415350909194,6799.25210905984,750.0107158641882,0.0,0.0,0.0,0.0,0.0
355.0,cruise,506412.0511050947,19299.753554528317,1428.6981662147523,0.0031477007572526467,776.760455318556,4.8418607531007565,26.66864571587411,0.0,100325.64778073737,0.675150861995515,0.07417386011509217,6773.494757942327,744.1540564444422,0.0,0.0,0.0,0.0,0.0
356.0,cruise,507840.2499616202,19303.892577793024,1427.7126267745484,0.0026464620507067977,776.760455318556,4.838520758097614,26.70297345078609,0.0,100121.90966068595,0.6761982880883972,0.07435373270334864,6770.226391269701,744.4437708659464,0.0,0.0,0.0,0.0,0.0
357.0,cruise,509267.4674258376,19307.310977535362,1426.7315611603215,0.002141982535623944,776.760455318556,4.835195924899061,26.741235299819692,0.0,99930.47238385445,0.6773450115967791,0.0745499639935077,6768.74069757135,744.9813118070565,0.0,0.0,0.0,0.0,0.0
358.0,cruise,510693.7074685523,19310.006273688265,1425.754674126793,0.0016358689361881894,776.760455318556,4.831885252918298,26.783363140643548,0.0,99751.26578472507,0.6785894351568621,0.0747623788220262,6769.015510503861,745.7641920574237,0.0,0.0,0.0,0.0,0.0
359.0,cruise,512118.9737514906,19311.978264139303,1426.1410630304658,0.0016113204992993775,776.6482764139314,4.833194725634347,26.756601993321695,0.0,99774.30668271134,0.6778413345062196,0.07463668079491768,6763.114919124188,744.6823079411748,0.0,0.0,0.0,0.0,0.0
360.0,cruise,513544.6272268942,19313.91282335461,1426.5291870708324,0.0015820052366223064,776.5361047842654,4.834510078731891,26.73020492009731,0.0,99798.17012336486,0.6771022820178474,0.07451256980145751,6757.356873173571,743.6218117374957,0.0,0.0,0.0,0.0,0.0
361.0,cruise,514970.6696470894,19315.803230041944,1425.559208498379,0.001067667224063641,776.5361047842654,4.831222819538611,26.776776076604616,0.0,99632.79265577752,0.6784580194512261,0.0747429656403058,6759.666717763348,744.6850398118492,0.0,0.0,0.0,0.0,0.0
362.0,cruise,516397.09963521146,19317.65740926466,1428.6631975568228,0.002009602501088635,776.1998198412417,4.841742244253736,26.605499111276597,0.0,100037.88684499942,0.6735585309416346,0.07391650461974915,6738.137210182329,739.4450925128343,0.0,0.0,0.0,0.0,0.0
363.0,cruise,517825.275574428,19320.151740017885,1427.6941237960898,0.001481744807275189,776.1998198412417,4.838458051469067,26.649303758346115,0.0,99862.93045716512,0.6748425548708847,0.07413412270935237,6739.17551266068,740.3250740627002,0.0,0.0,0.0,0.0,0.0
364.0,cruise,519252.4855438495,19321.89139243443,1426.7290018842941,0.0009545350272758507,776.1998198412417,4.835187251507826,26.697028535129938,0.0,99700.60538049082,0.6762257346771461,0.07436818755423404,6742.011512117862,741.4553320207016,0.0,0.0,0.0,0.0,0.0
365.0,cruise,520678.7329285607,19322.879472130637,1425.7674954997203,0.00042959763738647453,776.1998198412417,4.83192870457509,26.748578768999543,0.0,99550.75625033471,0.6777058057939506,0.07461843299109407,6746.612548203026,742.832143447834,0.0,0.0,0.0,0.0,0.0
366.0,cruise,522104.02077559737,19323.121370769397,1426.1677410502923,0.0003890781915850981,776.0878292368311,4.8332851374933545,26.73120824465499,0.0,99602.85678047356,0.6771931855306631,0.07453101785101998,6745.037587112331,742.3502296718062,0.0,0.0,0.0,0.0,0.0
367.0,cruise,523529.7093144237,19323.30539084833,1425.2103769733085,-0.00013222875366768346,776.0878292368311,4.830040628848777,26.7867357417155,0.0,99466.29143663663,0.6787737070665995,0.07479792756204573,6751.510336661261,743.9872461742876,0.0,0.0,0.0,0.0,0.0
368.0,cruise,524955.796828005,19323.445520246554,1428.3239995339632,0.0008066589102636502,775.7519382145362,4.840592701520883,26.62421071895435,0.0,99899.16172481133,0.6740934549835533,0.07400646022163701,6734.137107703883,739.3183338362134,0.0,0.0,0.0,0.0,0.0
369.0,cruise,526383.6411612954,19324.221827930716,1427.3661303239362,0.0002793344202871046,775.7519382145362,4.837346480979479,26.67673876379512,0.0,99753.00410098814,0.6755965999667229,0.07425965246345312,6739.279040709416,740.7623416724794,0.0,0.0,0.0,0.0,0.0
370.0,cruise,527810.5294501474,19324.248204602372,1426.4114626444073,-0.0002436319857001297,775.7519382145362,4.83411111043091,26.73299323024942,0.0,99619.19840948502,0.6771942438798837,0.07452871194199295,6746.154774283133,742.4490542152753,0.0,0.0,0.0,0.0,0.0
371.0,cruise,529236.4643262485,19323.53298820068,1425.4596341227016,-0.0007606698221402544,775.7519382145362,4.830885361793506,26.792858454285287,0.0,99497.51485338302,0.6788835904851608,0.0748132954462223,6754.723012801529,744.3736974891036,0.0,0.0,0.0,0.0,0.0
372.0,cruise,530662.804111617,19322.78144842364,1428.5803660469362,0.0001852251421772111,775.4159775692915,4.84146152811206,26.634592597504746,0.0,99945.49243032555,0.6743100301571512,0.0740388974281284,6739.424801476415,739.9854062452657,0.0,0.0,0.0,0.0,0.0
373.0,cruise,532090.9073758173,19322.67604493785,1427.6271747384992,-0.0003340812619360566,775.4159775692915,4.838231160987879,26.691224182214228,0.0,99813.82281996356,0.6759162212508938,0.07430883509504682,6746.578194907601,741.7048900134894,0.0,0.0,0.0,0.0,0.0
374.0,cruise,533518.0585984907,19321.833905538395,1426.676742909043,-0.0008472098159243892,775.4159775692915,4.835010145743117,26.75143792160118,0.0,99694.2055345504,0.6776133797277236,0.07459415664909402,6755.412755153704,743.660518465123,0.0,0.0,0.0,0.0,0.0
375.0,cruise,534944.2599856964,19320.265909458445,1425.7286991355911,-0.0013526361722990573,775.4159775692915,4.831797223624612,26.815108868267448,0.0,99586.3755469634,0.679398473227588,0.07489448258000347,6765.883150087614,745.8470068607735,0.0,0.0,0.0,0.0,0.0
376.0,cruise,536369.5133874307,19317.9850579064,1426.1427898627237,-0.001366345995856948,775.3039011019205,4.833200577872093,26.809396882879625,0.0,99680.07948190688,0.6791785058873148,0.07485441140950275,6770.05674492503,746.1493678870592,0.0,0.0,0.0,0.0,0.0
377.0,cruise,537795.1806477599,19315.68751471151,1426.557325460469,-0.0013750721697170882,775.1917580077662,4.834605439786912,26.80356032765267,0.0,99774.17962373301,0.678955334336391,0.07481382520350012,6774.221148457078,746.4488034192585,0.0,0.0,0.0,0.0,0.0
378.0,cruise,539221.2622005406,19313.380368817125,1425.6104047504932,-0.0018614512737862741,775.1917580077662,4.831396323732625,26.870206594352222,0.0,99678.02725487205,0.6808159960865489,0.07512706149208048,6786.239541346789,748.8517282986048,0.0,0.0,0.0,0.0,0.0
379.0,cruise,540647.755510045,19311.085880636154,1428.7423907030463,-0.0008744410565212823,774.8551939592246,4.8420106299741645,26.7181580608964,0.0,100152.71518832637,0.6763963214429934,0.07437540614947111,6774.292813591178,744.8898869104079,0.0,0.0,0.0,0.0,0.0
380.0,cruise,542076.0214747443,19309.493021935075,1427.7922186585658,-0.0013570348207334166,774.8551939592246,4.83879049514117,26.780807015155762,0.0,100044.67563934946,0.6781548166561603,0.07467090315705054,6784.577866562806,747.0426286044396,0.0,0.0,0.0,0.0,0.0
381.0,cruise,543503.337275616,19307.218759906737,1426.8438776385094,-0.0018306166793130513,774.8551939592246,4.835576565653368,26.84664385104805,0.0,99947.6601410996,0.6799945310415417,0.07498037777260864,6796.386228634642,749.4113314867948,0.0,0.0,0.0,0.0,0.0
382.0,cruise,544929.7042622886,19304.27784219164,1425.896995338834,-0.002293802818509126,774.8551939592246,4.8323675797716605,26.915532499002413,0.0,99861.35283362733,0.6819121441841449,0.07530339794698318,6809.666923190825,751.9899191954736,0.0,0.0,0.0,0.0,0.0
383.0,cruise,546355.123434289,19300.68692856384,1426.3147603653151,-0.002259453802483735,774.7428110831696,4.833783386226495,26.914532374836575,0.0,99976.47632535762,0.6818105942361998,0.07528253221084691,6816.502073303345,752.6482299290709,0.0,0.0,0.0,0.0,0.0
384.0,cruise,547780.9598327844,19297.149154972525,1425.3676026580454,-0.002703599149024952,774.7428110831696,4.8305734669879365,26.98572887376246,0.0,99899.45882950407,0.6837874188118318,0.0756161076940779,6830.999309372545,755.4008237431881,0.0,0.0,0.0,0.0,0.0
385.0,cruise,549207.2103009726,19293.69059906557,1428.5070632384782,-0.001661448063483314,774.4054246887353,4.841213104757318,26.837408170296346,0.0,100394.7547838913,0.6794580616968525,0.0748759515983093,6821.40254899936,751.7152799922777,0.0,0.0,0.0,0.0,0.0
386.0,cruise,550635.2383553544,19291.00719579142,1427.554884268116,-0.002097561760485013,774.4054246887353,4.837986168448762,26.903730611757148,0.0,100303.39875485045,0.6813108182527948,0.07518817322284885,6833.779067920353,754.1629320420178,0.0,0.0,0.0,0.0,0.0
387.0,cruise,552062.3134577997,19287.710924267707,1426.6036964570849,-0.002522768553792148,774.4054246887353,4.834762591181032,26.972821324196836,0.0,100221.86184588478,0.6832343713132155,0.07551281696370868,6847.502077011302,756.8035109330395,0.0,0.0,0.0,0.0,0.0
388.0,cruise,553488.436202271,19283.819032946747,1425.653139561025,-0.0029358429768503594,774.4054246887353,4.8315411520853155,27.044539703641856,0.0,100149.79736853356,0.6852252765927633,0.07584941810553954,6862.517260256262,759.6303853790965,0.0,0.0,0.0,0.0,0.0
389.0,cruise,554914.9723267436,19280.054024552803,1428.7971459004139,-0.0018556907902855942,774.0672883363092,4.8421961954402875,26.896340334868214,0.0,100651.7504409284,0.6808971980388555,0.07510793072933886,6853.349485293429,755.9744699903953,0.0,0.0,0.0,0.0,0.0
390.0,cruise,556343.2878895014,19277.1153537253,1427.8407615990368,-0.002259959723866739,774.0672883363092,4.83895500725707,26.96264124564288,0.0,100563.64362229816,0.6827504278685417,0.07542091258879,6865.987071114361,758.4601775247579,0.0,0.0,0.0,0.0,0.0
391.0,cruise,557770.6461184523,19273.609498375587,1426.8850096845106,-0.002653086651048632,774.0672883363092,4.8357159622340715,27.03147544816728,0.0,100484.60027625035,0.684668566070973,0.07574537755717967,6879.864718335522,761.1243986606863,0.0,0.0,0.0,0.0,0.0
392.0,cruise,559197.0472974755,19269.55392048251,1425.929546635907,-0.003033942273833224,774.0672883363092,4.832477896178224,27.102705410629458,0.0,100414.27430522586,0.6866482397250374,0.07608086292556442,6894.928469495039,763.9604639185914,0.0,0.0,0.0,0.0,0.0
393.0,cruise,560622.49139065,19264.967625064102,1426.3441763627427,-0.002909349918420588,773.9542943896964,4.833883077096705,27.103189751286028,0.0,100545.37346318518,0.6865843407468463,0.07606611760376367,6903.287895436645,764.8096202364983,0.0,0.0,0.0,0.0,0.0
394.0,cruise,562048.3494543973,19260.563813130244,1425.3861737663412,-0.003268239817740788,773.9542943896964,4.8306364045086285,27.175360984750487,0.0,100480.11374623196,0.6885890583090688,0.07640667773323054,6918.950690330599,767.7351669606694,0.0,0.0,0.0,0.0,0.0
395.0,cruise,563474.6174061571,19256.37064964241,1428.5341229403339,-0.002120304753517115,773.6150071177584,4.841304810137435,27.026675644501026,0.0,100991.18175360556,0.6842448979580418,0.07565901521538101,6910.270085365789,764.0893356915352,0.0,0.0,0.0,0.0,0.0
396.0,cruise,564902.6648750507,19253.093929890092,1427.5689680953478,-0.002469508116448864,773.6150071177584,4.83803389856555,27.092490411578073,0.0,100906.89233692188,0.686088390389679,0.0759719718356034,6923.104734266336,766.6095582638894,0.0,0.0,0.0,0.0,0.0
