t_s,phase,x_m,h_m,V_mps,gamma_rad,m_kg,Mach,alpha_deg,phi,q_Pa,CL,CD,L_N,D_N,T_N,mdot_fuel_kgs,M4,Tt4_K,unstart_flag
0.0,boost,0.0,10668.0,237.23044878375964,0.03490658503988659,1088.0,0.8,14.0,0.0,10680.690843172453,0.63,0.10055520000000001,672.8835231198645,107.39990038733748,115000.0,0.0,0.0,0.0,0.0
0.1,boost,24.21633657552654,10668.929298600835,247.45940440513368,0.04172096191213114,1083.5748164342467,0.8345060979891182,13.979082113846879,0.0,11620.247609501315,0.6290586951231095,0.10148780901230589,730.9817798240331,117.93134700687736,115000.0,0.0,0.0,0.0,0.0
0.2,boost,49.44952824035802,10670.06693348099,257.7237650000463,0.04830962727102494,1079.1496328684934,0.8691352360757417,13.728204240497785,0.0,12602.419165431937,0.6177691908224003,0.09978223914765645,778.5386290233598,125.74976030041387,115000.0,0.0,0.0,0.0,0.0
0.30000000000000004,boost,75.70232287475986,10671.418933314311,268.0346837170281,0.054527490622929484,1074.7244493027401,0.9039254362047273,13.491321009670514,0.0,13628.646704217661,0.6071094454351731,0.09832910128645547,827.4080142629484,134.0092582176336,115000.0,0.0,0.0,0.0,0.0
0.4,boost,102.97816766740482,10672.989047567176,278.3920898734291,0.06041025863067106,1070.2992657369869,0.938876854566083,13.267073891945643,0.0,14699.355738441669,0.5970183251375539,0.09710146590027416,877.5784743565538,142.73289899922932,115000.0,0.0,0.0,0.0,0.0
0.5,boost,131.2805584675741,10674.780960594695,288.7959628202438,0.06598913810486513,1065.8740821712336,0.9739898261304285,13.054275381396321,0.0,15814.968946233792,0.5874423921628344,0.09607623667063618,929.0383189756521,151.94426994171195,115000.0,0.0,0.0,0.0,0.0
0.6,boost,160.61303791695832,10676.798300197863,299.246330565534,0.07129144572596696,1061.4488986054803,1.009264860094098,12.8518858223248,0.0,16975.9066673575,0.5773822946119026,0.095013760658168,980.1587944716371,161.29447330477038,115000.0,0.0,0.0,0.0,0.0
0.7,boost,190.97920003923645,10679.044624949174,309.743346353313,0.07634000626491247,1057.023715039727,1.0447028979565336,12.659036282544285,0.0,18182.596571433878,0.5651294678571598,0.09353833505295475,1027.5521124675845,170.07698102314885,115000.0,0.0,0.0,0.0,0.0
0.7999999999999999,boost,222.38269428694045,10681.523412925468,320.2871461332301,0.08115561554577766,1052.5985314739737,1.0803048326057083,12.474934965834944,0.0,19435.45857188196,0.5533576929489847,0.09227260009563693,1075.4760516742174,179.3360296478583,115000.0,0.0,0.0,0.0,0.0
0.8999999999999999,boost,254.82721621708092,10684.238093473085,330.8778552976921,0.08575724347351055,1048.1733479082204,1.1160715314743932,12.29885948268922,0.0,20734.904975116006,0.5420282970766621,0.09119846362621485,1123.8905233708538,189.09914771661383,115000.0,0.0,0.0,0.0,0.0
0.9999999999999999,boost,288.31650498666795,10687.192056765822,341.51562302552935,0.0901618070414934,1043.7481643424671,1.1520039525427563,12.130165471751472,0.0,22081.344389807142,0.5311067814551851,0.09030002325931707,1172.7551749073978,199.39459119965755,115000.0,0.0,0.0,0.0,0.0
1.0999999999999999,boost,322.8543423816844,10690.388658236592,352.2006193055062,0.09438444306087371,1039.3229807767138,1.1881031344178092,11.968276234122204,0.0,23475.181487203117,0.5205622683497666,0.08956324608553709,1222.0293724900903,210.25134564410175,115000.0,0.0,0.0,0.0,0.0
1.2,boost,358.4445549353429,10693.831222813687,362.93315299299854,0.09843873786673814,1034.8977972109606,1.2243705947360777,11.812674002629597,0.0,24916.833307728186,0.5103669965871845,0.08746473462353466,1271.6729379728758,217.93442129192954,115000.0,0.0,0.0,0.0,0.0
1.3,boost,395.091041001409,10697.523051256729,373.71384609606076,0.1023369198349729,1030.4726136452073,1.2608089184579274,11.662892623356257,0.0,26406.7563464907,0.5004958767615236,0.08475625259645694,1321.6472670064793,223.81377111562583,115000.0,0.0,0.0,0.0,0.0
